code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301230,泓博医药,成功,-0.6298949294168585,23.45641303062439,0.6388669699025765,-0.530924159817023,,
301231,荣信文化,成功,-0.7336202134654967,32.41810607910156,0.8026016168397346,-0.7821021018859623,,
301232,飞沃科技,成功,0.7562628449059138,21.1,0.5508501735157395,0.6321103043800737,,
301233,盛帮股份,成功,-0.4765253710687127,14.0,0.6260674798933185,-0.5682912420292914,,
301234,五洲医疗,成功,-0.08832209168151268,15.0,0.41898916753269033,-0.015404927082069506,,
301235,华康洁净,成功,-0.33218695640862306,17.0,0.4467439021575602,-0.23262345817839478,,
301236,软通动力,成功,-0.43106824694617035,20.1,0.6077631428693141,-0.2586846589323472,,
301237,和顺科技,成功,0.09170331837612247,15.0,0.5855078332111707,0.17942972274158986,,
301238,瑞泰新材,成功,-0.2504427016635002,19.232436180114746,0.42802422527247613,-0.12384619485445228,,
301246,宏源药业,成功,-0.11243381291077399,12.0,0.49506793091276674,-0.0231408908467786,,
301239,普瑞眼科,成功,0.4634853039286137,20.1,0.2758551633712831,0.41691900369944734,,
301248,杰创智能,成功,1.378766349479007,29.05,0.4931642149949794,0.6924174677056059,,
301251,威尔高,成功,0.12762245646802722,20.299551963806152,0.4448123787393108,0.32055931264341847,,
301252,同星科技,成功,-0.6921174058402612,17.0,0.7461789643762355,-0.6275673683742038,,
301255,通力科技,成功,0.24221701983487393,13.324027752876281,0.421409325123076,0.31140496352887576,,
301256,华融化学,成功,0.5292826874550481,15.299999999999999,0.43916995326286,0.4103610135516311,,
301257,普蕊斯,成功,0.005916237133999821,19.0,0.5544740494995533,0.0752494191187973,,
301258,富士莱,成功,-0.47202899499390216,13.95,0.5923712806833675,-0.5958230118538765,,
301259,艾布鲁,成功,-0.4661804851083442,16.0,0.570828305462079,-0.578010349524846,,
301261,恒工精密,成功,-0.24836749261536417,13.574033737182617,0.4013225321043381,-0.16980825605149383,,
301260,格力博,成功,-0.40377505008037595,11.05,0.5073840192825823,-0.5306737294239019,,
301262,海看股份,成功,-0.2759895560123502,11.1,0.625670011368396,-0.23679946328403667,,
301263,泰恩康,成功,-0.5819979333375445,18.1,0.6428364966150352,-0.5550460928387246,,
